iteration,erreur_moy,nombre_egalite,nombre_preference,pred_vrai_egalite,pred_fausse_egalite,pred_vrai_preference,pred_fausse_preference,pred_fausse_inversion
1335,0.003842,303,697,0,303,426,0,271
1336,0.003842,274,726,0,274,454,0,272
1337,0.003842,316,684,0,316,427,0,257
1338,0.003842,294,706,0,294,457,0,249
1339,0.003842,301,699,0,301,452,0,247
1340,0.003842,328,672,0,328,412,0,260
1341,0.003550,336,664,0,336,445,0,219
1342,0.003550,318,682,0,318,435,0,247
1343,0.003550,314,686,0,314,439,0,247
1344,0.003550,308,692,4,304,450,0,242
1345,0.003550,300,700,4,296,467,0,233
1346,0.003550,316,684,13,303,415,2,267
1347,0.003550,310,690,7,303,435,7,248
1348,0.003550,326,674,3,323,429,7,238
1349,0.003550,320,680,2,318,445,5,230
1350,0.003550,294,706,7,287,427,6,273
1351,0.003550,313,687,3,310,428,4,255
1352,0.003550,317,683,11,306,435,3,245
1353,0.003550,299,701,2,297,427,4,270
1354,0.003550,317,683,3,314,440,7,236
1355,0.003550,309,691,8,301,439,0,252
1356,0.003550,305,695,3,302,444,0,251
1357,0.003550,301,699,5,296,451,0,248
1358,0.003550,322,678,3,319,425,0,253
1359,0.003550,318,682,9,309,449,0,233
1360,0.003550,320,680,6,314,420,0,260
1361,0.003550,303,697,7,296,479,0,218
1362,0.003550,288,712,3,285,450,0,262
1363,0.003550,326,674,6,320,433,3,238
1364,0.003550,347,653,3,344,423,5,225
1365,0.003550,320,680,4,316,417,2,261
1366,0.003550,318,682,7,311,437,3,242
1367,0.003550,327,673,13,314,432,7,234
1368,0.003550,309,691,8,301,463,2,226
1369,0.003550,320,680,4,316,438,4,238
1370,0.003550,283,717,6,277,476,3,238
1371,0.003550,308,692,7,301,458,1,233
1372,0.003550,334,666,3,331,450,5,211
1373,0.003550,320,680,0,320,433,12,235
1374,0.003550,321,679,0,321,434,13,232
1375,0.003550,334,666,0,334,430,14,222
1376,0.003550,322,678,0,322,440,15,223
1377,0.003550,308,692,0,308,445,22,225
1378,0.003550,292,708,0,292,465,22,221
1379,0.003550,327,673,0,327,447,15,211
1380,0.003550,309,691,5,304,442,21,228
1381,0.003550,296,704,5,291,443,17,244
1382,0.003550,308,692,5,303,437,16,239
1383,0.003550,319,681,4,315,433,15,233
1384,0.003550,314,686,4,310,438,6,242
1385,0.003550,346,654,2,344,422,23,209
1386,0.003550,339,661,6,333,435,14,212
1387,0.003301,321,679,4,317,422,9,248
1388,0.003301,304,696,8,296,434,12,250
1389,0.003301,306,694,2,304,441,5,248
1390,0.003301,315,685,12,303,449,15,221
1391,0.003301,314,686,7,307,450,10,226
1392,0.003301,304,696,12,292,437,9,250
1393,0.003301,310,690,11,299,441,8,241
1394,0.003301,324,676,4,320,432,10,234
1395,0.003301,292,708,13,279,445,5,258
1396,0.003301,308,692,15,293,442,12,238
1397,0.003301,326,674,10,316,423,10,241
1398,0.003301,341,659,3,338,439,5,215
1399,0.003301,315,685,5,310,436,9,240
1400,0.003301,309,691,10,299,433,11,247
1401,0.003301,310,690,6,304,450,15,225
1402,0.003301,322,678,0,322,430,6,242
1403,0.003301,305,695,2,303,442,8,245
1404,0.003301,308,692,0,308,460,7,225
1405,0.003063,297,703,0,297,450,10,243
1406,0.003063,328,672,0,328,426,18,228
1407,0.003063,326,674,0,326,428,11,235
1408,0.003063,320,680,0,320,431,6,243
1409,0.003063,320,680,0,320,419,7,254
1410,0.003063,320,680,0,320,432,9,239
1411,0.003063,306,694,0,306,465,6,223
1412,0.003063,319,681,0,319,447,6,228
1413,0.003063,285,715,0,285,480,7,228
1414,0.003063,307,693,0,307,475,5,213
1415,0.003063,294,706,0,294,452,13,241
1416,0.003063,294,706,0,294,475,11,220
1417,0.003063,300,700,0,300,445,13,242
1418,0.003063,286,714,0,286,458,14,242
1419,0.003063,309,691,0,309,466,4,221
1420,0.003063,307,693,0,307,461,7,225
1421,0.003063,320,680,0,320,451,8,221
1422,0.003063,291,709,0,291,476,4,229
1423,0.003063,318,682,0,318,443,10,229
1424,0.003063,336,664,0,336,433,9,222
1425,0.003063,331,669,0,331,428,6,235
1426,0.003063,339,661,0,339,448,5,208
1427,0.003063,300,700,0,300,476,4,220
1428,0.002970,325,675,0,325,456,12,207
1429,0.002970,325,675,0,325,455,6,214
1430,0.002970,333,667,0,333,440,6,221
1431,0.002970,291,709,0,291,469,4,236
1432,0.002970,306,694,0,306,451,9,234
1433,0.002970,299,701,0,299,471,3,227
1434,0.002970,316,684,0,316,463,1,220
1435,0.002970,302,698,0,302,474,0,224
1436,0.002970,298,702,0,298,447,0,255
1437,0.002970,315,685,0,315,447,0,238
1438,0.002970,305,695,0,305,464,0,231
1439,0.002970,292,708,0,292,448,0,260
1440,0.002970,329,671,0,329,445,0,226
1441,0.002970,301,699,0,301,492,0,207
1442,0.002970,288,712,0,288,464,1,247
1443,0.002970,303,697,0,303,452,0,245
1444,0.002970,303,697,0,303,502,0,195
1445,0.002970,306,694,0,306,451,0,243
1446,0.002970,297,703,0,297,490,5,208
1447,0.002970,326,674,0,326,429,7,238
1448,0.002970,309,691,0,309,451,7,233
1449,0.002970,298,702,0,298,450,4,248
1450,0.002970,322,678,0,322,434,3,241
1451,0.002970,307,693,0,307,442,7,244
1452,0.002970,322,678,0,322,448,2,228
1453,0.002970,342,658,0,342,428,12,218
1454,0.002970,329,671,0,329,445,6,220
1455,0.002970,314,686,0,314,449,14,223
1456,0.002970,297,703,0,297,484,7,212
1457,0.002970,312,688,0,312,454,3,231
1458,0.002970,287,713,0,287,462,3,248
1459,0.002970,300,700,0,300,457,12,231
1460,0.002970,306,694,0,306,439,11,244
1461,0.002970,313,687,0,313,477,3,207
1462,0.002970,318,682,0,318,458,6,218
1463,0.002970,304,696,0,304,458,5,233
1464,0.002970,326,674,0,326,474,7,193
1465,0.002970,309,691,0,309,455,2,234
1466,0.002970,312,688,0,312,472,6,210
1467,0.002970,314,686,0,314,425,10,251
1468,0.002970,313,687,0,313,455,4,228
1469,0.002970,324,676,0,324,439,0,237
1470,0.002970,272,728,0,272,500,0,228
1471,0.002970,309,691,0,309,450,0,241
1472,0.002970,313,687,0,313,436,0,251
1473,0.002970,322,678,0,322,448,0,230
1474,0.002970,319,681,0,319,440,1,240
1475,0.002803,327,673,0,327,453,0,220
1476,0.002803,314,686,0,314,428,0,258
1477,0.002776,309,691,0,309,460,0,231
1478,0.002776,293,707,0,293,453,0,254
1479,0.002776,331,669,0,331,459,0,210
1480,0.002776,304,696,0,304,459,0,237
1481,0.002776,290,710,0,290,482,0,228
1482,0.002776,334,666,0,334,448,0,218
1483,0.002776,325,675,0,325,455,0,220
1484,0.002776,286,714,0,286,499,0,215
1485,0.002776,320,680,0,320,454,0,226
1486,0.002776,295,705,6,289,464,0,241
1487,0.002776,344,656,5,339,445,0,211
1488,0.002776,310,690,4,306,438,0,252
1489,0.002776,338,662,8,330,423,0,239
1490,0.002776,314,686,8,306,475,0,211
1491,0.002776,319,681,5,314,463,0,218
1492,0.002776,333,667,3,330,421,0,246
1493,0.002776,312,688,4,308,438,0,250
1494,0.002776,321,679,6,315,447,0,232
1495,0.002776,280,720,6,274,473,0,247
1496,0.002776,303,697,1,302,445,0,252
1497,0.002776,322,678,5,317,458,0,220
1498,0.002776,341,659,5,336,427,0,232
1499,0.002776,304,696,4,300,451,0,245
1500,0.002776,309,691,7,302,473,0,218
1501,0.002776,323,677,2,321,450,0,227
1502,0.002776,298,702,5,293,447,0,255
1503,0.002776,296,704,3,293,447,0,257
1504,0.002776,336,664,9,327,467,0,197
1505,0.002776,307,693,8,299,449,0,244
1506,0.002754,297,703,7,290,465,0,238
1507,0.002672,337,663,5,332,437,0,226
1508,0.002672,314,686,0,314,464,0,222
1509,0.002672,306,694,0,306,464,0,230
1510,0.002672,306,694,0,306,437,0,257
1511,0.002672,306,694,0,306,446,0,248
1512,0.002672,307,693,0,307,459,0,234
1513,0.002672,333,667,0,333,440,0,227
1514,0.002672,316,684,0,316,454,5,225
1515,0.002672,293,707,0,293,470,8,229
1516,0.002672,299,701,0,299,471,8,222
1517,0.002672,307,693,0,307,474,4,215
1518,0.002606,323,677,0,323,444,7,226
1519,0.002606,315,685,0,315,468,5,212
1520,0.002441,302,698,0,302,439,6,253
1521,0.002441,297,703,0,297,460,4,239
1522,0.002441,323,677,0,323,439,2,236
1523,0.002441,327,673,0,327,455,7,211
1524,0.002441,330,670,0,330,408,7,255
1525,0.002441,305,695,0,305,449,5,241
1526,0.002441,304,696,0,304,447,6,243
1527,0.002441,327,673,0,327,446,9,218
1528,0.002441,322,678,0,322,429,5,244
1529,0.002441,313,687,0,313,462,6,219
1530,0.002441,326,674,0,326,445,6,223
1531,0.002441,272,728,0,272,470,3,255
1532,0.002441,309,691,1,308,461,6,224
1533,0.002441,340,660,4,336,438,9,213
1534,0.002441,298,702,6,292,461,3,238
1535,0.002441,327,673,7,320,460,8,205
1536,0.002441,315,685,9,306,464,9,212
1537,0.002441,299,701,5,294,442,10,249
1538,0.002441,330,670,12,318,410,13,247
1539,0.002441,299,701,5,294,457,20,224
1540,0.002441,307,693,4,303,446,18,229
1541,0.002441,325,675,7,318,440,15,220
1542,0.002441,313,687,5,308,424,24,239
1543,0.002441,312,688,4,308,426,25,237
1544,0.002441,305,695,6,299,470,21,204
1545,0.002441,328,672,4,324,444,18,210
1546,0.002441,304,696,3,301,473,18,205
1547,0.002441,304,696,4,300,446,18,232
1548,0.002441,311,689,8,303,454,17,218
1549,0.002441,314,686,4,310,445,18,223
1550,0.002441,309,691,8,301,433,16,242
1551,0.002441,301,699,9,292,474,24,201
1552,0.002441,319,681,8,311,424,24,233
1553,0.002441,312,688,5,307,467,26,195
1554,0.002441,338,662,7,331,441,17,204
1555,0.002441,319,681,7,312,468,16,197
1556,0.002441,303,697,7,296,470,24,203
1557,0.002441,303,697,5,298,433,20,244
1558,0.002441,323,677,3,320,446,22,209
1559,0.002441,305,695,5,300,435,24,236
1560,0.002441,314,686,3,311,439,22,225
1561,0.002233,286,714,7,279,464,32,218
1562,0.002233,319,681,10,309,436,17,228
1563,0.002233,323,677,8,315,447,24,206
1564,0.002233,339,661,6,333,431,21,209
1565,0.002233,303,697,3,300,459,27,211
1566,0.002233,308,692,2,306,460,25,207
1567,0.002233,329,671,3,326,456,24,191
1568,0.002233,349,651,4,345,433,26,192
1569,0.002233,329,671,8,321,445,31,195
1570,0.002233,304,696,8,296,454,27,215
1571,0.002233,319,681,6,313,443,27,211
1572,0.002233,292,708,5,287,448,26,234
1573,0.002233,300,700,4,296,466,24,210
1574,0.002233,305,695,4,301,449,29,217
1575,0.002233,321,679,5,316,443,27,209
1576,0.002233,319,681,4,315,451,22,208
1577,0.002233,314,686,7,307,446,24,216
1578,0.002233,314,686,2,312,443,23,220
1579,0.002233,317,683,8,309,453,24,206
1580,0.002233,303,697,5,298,450,26,221
1581,0.002233,314,686,7,307,469,16,201
1582,0.002233,332,668,7,325,449,18,201
1583,0.002233,302,698,4,298,453,17,228
1584,0.002233,301,699,3,298,473,24,202
1585,0.002233,302,698,7,295,457,27,214
1586,0.002233,293,707,5,288,456,25,226
1587,0.002233,312,688,4,308,454,26,208
1588,0.002233,324,676,4,320,478,24,174
1589,0.002233,305,695,4,301,465,22,208
1590,0.002233,321,679,7,314,450,19,210
1591,0.002233,318,682,10,308,419,26,237
1592,0.002233,314,686,3,311,452,16,218
1593,0.002233,313,687,3,310,472,20,195
1594,0.002233,346,654,7,339,437,23,194
1595,0.002233,301,699,8,293,464,18,217
1596,0.002196,304,696,6,298,452,16,228
1597,0.002196,306,694,7,299,467,11,216
1598,0.002080,302,698,5,297,470,16,212
1599,0.002080,280,720,7,273,469,16,235
1600,0.002080,318,682,4,314,465,16,201
1601,0.002080,305,695,9,296,476,24,195
1602,0.002080,301,699,14,287,450,22,227
1603,0.002080,345,655,4,341,434,26,195
1604,0.002080,329,671,6,323,449,13,209
1605,0.002080,301,699,2,299,459,13,227
1606,0.002080,305,695,7,298,468,25,202
1607,0.002080,294,706,8,286,480,17,209
1608,0.002080,336,664,6,330,462,17,185
1609,0.002080,312,688,2,310,452,21,215
1610,0.002080,315,685,4,311,476,16,193
1611,0.002080,316,684,2,314,456,13,215
1612,0.002080,285,715,3,282,493,17,205
1613,0.002080,312,688,7,305,460,12,216
1614,0.002080,323,677,11,312,455,9,213
1615,0.002080,341,659,6,335,452,12,195
1616,0.002080,318,682,2,316,491,8,183
1617,0.002080,319,681,7,312,438,9,234
1618,0.002080,332,668,14,318,443,7,218
1619,0.002080,312,688,11,301,473,7,208
1620,0.002080,323,677,11,312,461,12,204
1621,0.002080,293,707,7,286,489,8,210
1622,0.002080,314,686,12,302,458,12,216
1623,0.002080,323,677,3,320,474,5,198
1624,0.002080,304,696,5,299,472,11,213
1625,0.002080,326,674,1,325,474,10,190
1626,0.002080,338,662,9,329,462,4,196
1627,0.002080,300,700,10,290,501,10,189
1628,0.002080,306,694,3,303,499,7,188
1629,0.002080,302,698,7,295,475,4,219
1630,0.002080,308,692,6,302,461,5,226
1631,0.002080,319,681,4,315,468,8,205
1632,0.002080,303,697,6,297,495,6,196
1633,0.002080,334,666,11,323,459,11,196
1634,0.002080,312,688,10,302,470,14,204
1635,0.002080,316,684,7,309,471,10,203
1636,0.002080,299,701,4,295,476,18,207
1637,0.002080,313,687,6,307,458,12,217
1638,0.002080,318,682,8,310,469,14,199
1639,0.002080,299,701,8,291,479,7,215
1640,0.002080,280,720,6,274,493,17,210
1641,0.002080,310,690,5,305,457,14,219
1642,0.002080,321,679,4,317,467,11,201
1643,0.002080,297,703,1,296,489,10,204
1644,0.002080,338,662,4,334,457,11,194
1645,0.002080,320,680,2,318,456,12,212
1646,0.002080,307,693,4,303,462,14,217
1647,0.002080,330,670,5,325,470,7,193
1648,0.002080,324,676,7,317,478,11,187
1649,0.002080,329,671,6,323,479,12,180
1650,0.002080,309,691,11,298,475,13,203
1651,0.002080,308,692,4,304,470,13,209
1652,0.002080,307,693,7,300,472,10,211
1653,0.002080,324,676,4,320,458,13,205
1654,0.002063,342,658,6,336,437,9,212
1655,0.002063,326,674,7,319,475,11,188
1656,0.001913,329,671,4,325,471,7,193
1657,0.001913,320,680,3,317,466,9,205
1658,0.001913,332,668,6,326,457,8,203
1659,0.001913,338,662,6,332,467,11,184
1660,0.001913,317,683,2,315,459,11,213
1661,0.001913,304,696,3,301,465,14,217
1662,0.001913,305,695,3,302,505,6,184
1663,0.001913,311,689,2,309,477,16,196
1664,0.001913,312,688,5,307,466,14,208
1665,0.001913,322,678,5,317,460,11,207
1666,0.001891,316,684,3,313,484,7,193
1667,0.001891,305,695,6,299,475,11,209
1668,0.001891,330,670,3,327,437,16,217
1669,0.001891,303,697,9,294,485,8,204
1670,0.001891,316,684,4,312,463,15,206
1671,0.001891,326,674,3,323,459,12,203
1672,0.001891,300,700,4,296,490,12,198
1673,0.001891,303,697,4,299,485,7,205
1674,0.001891,294,706,3,291,490,4,212
1675,0.001891,311,689,7,304,466,11,212
1676,0.001891,313,687,4,309,460,11,216
1677,0.001891,326,674,7,319,442,8,224
1678,0.001891,290,710,2,288,500,7,203
1679,0.001891,313,687,6,307,458,8,221
1680,0.001891,325,675,6,319,461,12,202
1681,0.001891,303,697,6,297,490,9,198
1682,0.001891,313,687,1,312,474,15,198
1683,0.001891,325,675,6,319,455,11,209
1684,0.001891,327,673,7,320,477,12,184
1685,0.001891,333,667,10,323,464,6,197
1686,0.001689,324,676,4,320,461,3,212
1687,0.001689,310,690,5,305,466,10,214
1688,0.001689,336,664,4,332,466,5,193
1689,0.001689,317,683,5,312,487,5,191
1690,0.001621,312,688,4,308,458,8,222
1691,0.001621,315,685,3,312,479,6,200
1692,0.001621,324,676,8,316,495,4,177
1693,0.001621,323,677,3,320,455,8,214
1694,0.001621,309,691,11,298,470,6,215
1695,0.001621,330,670,4,326,481,6,183
1696,0.001621,331,669,8,323,454,4,211
1697,0.001621,321,679,11,310,460,2,217
1698,0.001621,335,665,6,329,458,4,203
1699,0.001621,309,691,4,305,492,5,194
1700,0.001621,308,692,4,304,488,4,200
1701,0.001621,300,700,8,292,480,0,220
1702,0.001621,312,688,4,308,506,6,176
1703,0.001621,333,667,3,330,447,10,210
1704,0.001621,316,684,4,312,482,6,196
1705,0.001621,303,697,8,295,494,7,196
1706,0.001621,316,684,10,306,484,7,193
1707,0.001621,339,661,6,333,451,7,203
1708,0.001621,293,707,3,290,500,6,201
1709,0.001621,335,665,8,327,452,1,212
1710,0.001621,308,692,7,301,481,10,201
1711,0.001621,298,702,4,294,460,2,240
1712,0.001621,313,687,4,309,466,9,212
1713,0.001621,291,709,3,288,464,12,233
1714,0.001621,322,678,4,318,460,14,204
1715,0.001621,323,677,7,316,462,9,206
1716,0.001621,314,686,5,309,472,8,206
1717,0.001621,298,702,8,290,488,7,207
1718,0.001621,333,667,5,328,455,12,200
1719,0.001621,308,692,13,295,469,8,215
1720,0.001621,316,684,1,315,464,9,211
1721,0.001621,303,697,5,298,493,14,190
1722,0.001621,335,665,4,331,433,12,220
1723,0.001621,296,704,8,288,488,14,202
1724,0.001621,315,685,6,309,472,9,204
1725,0.001621,323,677,5,318,474,12,191
1726,0.001621,311,689,5,306,453,6,230
1727,0.001621,325,675,2,323,441,20,214
1728,0.001621,298,702,3,295,471,18,213
1729,0.001621,318,682,2,316,464,8,210
1730,0.001621,304,696,6,298,486,13,197
1731,0.001621,306,694,6,300,447,25,222
1732,0.001621,319,681,4,315,452,11,218
1733,0.001621,298,702,6,292,486,27,189
1734,0.001621,300,700,7,293,478,21,201
1735,0.001621,292,708,10,282,465,22,221
1736,0.001621,297,703,6,291,474,20,209
1737,0.001621,315,685,4,311,476,14,195
1738,0.001621,303,697,2,301,481,29,187
1739,0.001621,306,694,9,297,467,21,206
1740,0.001621,294,706,4,290,480,25,201
1741,0.001621,286,714,6,280,482,33,199
1742,0.001621,314,686,5,309,458,21,207
1743,0.001621,324,676,5,319,448,21,207
1744,0.001621,313,687,6,307,470,18,199
1745,0.001621,302,698,5,297,460,29,209
1746,0.001621,322,678,9,313,467,19,192
1747,0.001621,319,681,11,308,457,25,199
1748,0.001621,311,689,3,308,481,18,190
1749,0.001621,313,687,6,307,444,20,223
1750,0.001621,304,696,7,297,432,23,241
1751,0.001621,316,684,4,312,441,25,218
1752,0.001621,312,688,9,303,471,10,207
1753,0.001621,289,711,5,284,477,19,215
1754,0.001621,323,677,1,322,432,20,225
1755,0.001621,297,703,3,294,470,21,212
1756,0.001621,335,665,6,329,463,14,188
1757,0.001621,317,683,9,308,451,32,200
1758,0.001621,328,672,3,325,445,23,204
1759,0.001621,288,712,4,284,470,11,231
1760,0.001621,305,695,5,300,454,20,221
1761,0.001621,315,685,6,309,473,18,194
1762,0.001621,287,713,8,279,513,13,187
1763,0.001621,300,700,11,289,474,13,213
1764,0.001621,316,684,9,307,440,26,218
1765,0.001621,312,688,4,308,465,25,198
1766,0.001621,313,687,9,304,464,28,195
1767,0.001621,313,687,6,307,484,18,185
1768,0.001621,318,682,7,311,456,21,205
1769,0.001621,312,688,8,304,459,18,211
1770,0.001621,313,687,7,306,442,22,223
1771,0.001621,323,677,7,316,476,22,179
1772,0.001621,284,716,9,275,490,18,208
1773,0.001621,321,679,6,315,474,13,192
1774,0.001621,314,686,3,311,460,20,206
1775,0.001621,312,688,3,309,457,21,210
1776,0.001621,296,704,5,291,453,18,233
1777,0.001621,301,699,2,299,487,17,195
1778,0.001621,308,692,9,299,457,13,222
1779,0.001621,297,703,2,295,497,16,190
1780,0.001621,322,678,6,316,459,22,197
1781,0.001621,324,676,4,320,443,22,211
1782,0.001621,324,676,6,318,461,21,194
1783,0.001621,310,690,4,306,484,14,192
1784,0.001621,316,684,5,311,464,12,208
1785,0.001621,303,697,5,298,464,23,210
1786,0.001621,299,701,3,296,479,16,206
1787,0.001621,319,681,10,309,452,17,212
1788,0.001621,314,686,4,310,455,29,202
1789,0.001621,359,641,2,357,428,13,200
1790,0.001621,326,674,13,313,457,27,190
1791,0.001621,328,672,9,319,438,24,210
1792,0.001621,298,702,5,293,472,20,210
1793,0.001621,335,665,11,324,437,22,206
1794,0.001621,320,680,7,313,449,21,210
1795,0.001621,319,681,9,310,466,18,197
1796,0.001621,311,689,3,308,442,29,218
1797,0.001621,285,715,7,278,485,21,209
1798,0.001496,304,696,6,298,464,22,210
1799,0.001496,286,714,5,281,475,18,221
1800,0.001496,324,676,7,317,448,8,220
1801,0.001496,317,683,5,312,467,16,200
1802,0.001496,312,688,12,300,480,22,186
1803,0.001496,337,663,10,327,441,22,200
1804,0.001496,331,669,15,316,443,14,212
1805,0.001496,319,681,12,307,473,20,188
1806,0.001496,311,689,12,299,455,25,209
1807,0.001496,325,675,7,318,450,20,205
1808,0.001496,325,675,13,312,450,16,209
1809,0.001496,326,674,9,317,459,11,204
1810,0.001496,311,689,8,303,485,14,190
1811,0.001496,277,723,12,265,494,13,216
1812,0.001496,326,674,4,322,464,17,193
1813,0.001496,336,664,16,320,413,23,228
1814,0.001496,323,677,7,316,462,16,199
1815,0.001496,313,687,7,306,468,25,194
1816,0.001496,280,720,14,266,489,18,213
1817,0.001429,304,696,10,294,473,21,202
1818,0.001429,305,695,8,297,461,19,215
1819,0.001429,307,693,7,300,453,20,220
1820,0.001429,307,693,10,297,479,22,192
1821,0.001429,346,654,13,333,430,10,214
1822,0.001429,303,697,15,288,473,15,209
1823,0.001429,326,674,14,312,456,17,201
1824,0.001429,303,697,21,282,451,13,233
1825,0.001429,308,692,15,293,459,11,222
1826,0.001429,278,722,9,269,478,10,234
1827,0.001429,307,693,13,294,440,16,237
1828,0.001429,306,694,14,292,453,21,220
1829,0.001429,307,693,13,294,480,17,196
1830,0.001429,342,658,11,331,450,14,194
1831,0.001429,318,682,21,297,469,18,195
1832,0.001429,307,693,13,294,458,22,213
1833,0.001429,283,717,7,276,478,16,223
1834,0.001429,311,689,9,302,469,16,204
1835,0.001429,321,679,10,311,448,20,211
1836,0.001429,310,690,10,300,458,13,219
1837,0.001429,311,689,13,298,446,18,225
1838,0.001429,293,707,12,281,505,17,185
1839,0.001429,335,665,6,329,446,19,200
1840,0.001429,318,682,9,309,453,12,217
1841,0.001429,284,716,11,273,478,25,213
1842,0.001429,306,694,7,299,457,10,227
1843,0.001429,331,669,10,321,468,10,191
1844,0.001429,323,677,8,315,454,10,213
1845,0.001429,291,709,10,281,501,11,197
1846,0.001429,320,680,9,311,457,17,206
1847,0.001429,308,692,9,299,462,13,217
1848,0.001429,331,669,13,318,462,10,197
1849,0.001429,287,713,14,273,480,16,217
1850,0.001429,331,669,4,327,458,14,197
1851,0.001313,324,676,4,320,441,7,228
1852,0.001313,310,690,9,301,437,9,244
1853,0.001313,305,695,9,296,470,9,216
1854,0.001313,301,699,15,286,461,7,231
1855,0.001313,299,701,10,289,481,12,208
1856,0.001313,293,707,15,278,490,7,210
1857,0.001313,307,693,16,291,469,10,214
1858,0.001313,308,692,11,297,470,4,218
1859,0.001313,312,688,16,296,483,6,199
1860,0.001313,338,662,17,321,447,10,205
1861,0.001313,323,677,10,313,460,12,205
1862,0.001313,293,707,13,280,476,16,215
1863,0.001313,285,715,8,277,509,9,197
1864,0.001313,299,701,4,295,479,12,210
1865,0.001313,267,733,12,255,520,19,194
1866,0.001313,296,704,12,284,463,9,232
1867,0.001312,292,708,13,279,479,10,219
1868,0.001312,313,687,14,299,475,13,199
1869,0.001312,321,679,12,309,460,11,208
1870,0.001312,306,694,10,296,461,9,224
1871,0.001312,328,672,12,316,447,15,210
1872,0.001312,332,668,13,319,461,12,195
1873,0.001312,303,697,5,298,474,9,214
1874,0.001312,325,675,13,312,464,5,206
1875,0.001312,311,689,12,299,466,14,209
1876,0.001312,294,706,5,289,488,13,205
1877,0.001312,302,698,9,293,482,11,205
1878,0.001312,308,692,5,303,471,12,209
1879,0.001312,334,666,14,320,451,13,202
1880,0.001312,306,694,15,291,474,12,208
1881,0.001312,305,695,10,295,471,8,216
1882,0.001312,314,686,11,303,464,17,205
1883,0.001312,326,674,13,313,480,10,184
1884,0.001312,310,690,10,300,457,7,226
1885,0.001312,310,690,7,303,468,11,211
1886,0.001312,321,679,9,312,443,10,226
1887,0.001312,300,700,13,287,454,19,227
1888,0.001312,304,696,11,293,455,11,230
1889,0.001312,326,674,16,310,465,14,195
1890,0.001312,311,689,12,299,468,12,209
1891,0.001312,315,685,11,304,492,13,180
1892,0.001312,294,706,10,284,469,13,224
1893,0.001312,325,675,7,318,466,11,198
1894,0.001312,298,702,6,292,468,14,220
1895,0.001312,321,679,11,310,481,7,191
1896,0.001312,296,704,3,293,480,18,206
1897,0.001312,309,691,5,304,483,8,200
1898,0.001312,324,676,6,318,472,15,189
1899,0.001312,296,704,5,291,461,5,238
1900,0.001312,314,686,4,310,465,14,207
1901,0.001312,298,702,5,293,473,14,215
1902,0.001312,306,694,5,301,459,11,224
1903,0.001312,338,662,11,327,448,11,203
1904,0.001312,317,683,7,310,484,15,184
1905,0.001312,326,674,5,321,473,8,193
1906,0.001312,293,707,3,290,500,11,196
1907,0.001312,327,673,8,319,454,16,203
1908,0.001312,316,684,4,312,448,15,221
1909,0.001312,323,677,7,316,462,22,193
1910,0.001312,313,687,6,307,461,13,213
1911,0.001312,334,666,4,330,447,16,203
1912,0.001312,300,700,6,294,490,18,192
1913,0.001312,291,709,4,287,466,20,223
1914,0.001312,326,674,7,319,455,17,202
1915,0.001312,293,707,5,288,476,15,216
1916,0.001312,296,704,4,292,458,10,236
1917,0.001312,306,694,1,305,483,17,194
1918,0.001208,320,680,7,313,444,16,220
1919,0.001208,306,694,4,302,460,12,222
1920,0.001208,330,670,5,325,441,9,220
1921,0.001208,309,691,5,304,501,13,177
1922,0.001208,322,678,5,317,471,13,194
1923,0.001208,298,702,3,295,478,14,210
1924,0.001208,340,660,4,336,436,5,219
1925,0.001208,345,655,3,342,444,8,203
1926,0.001208,320,680,5,315,459,14,207
1927,0.001208,314,686,8,306,454,12,220
1928,0.001208,324,676,5,319,465,8,203
1929,0.001208,302,698,4,298,465,10,223
1930,0.001208,304,696,4,300,458,8,230
1931,0.001208,314,686,8,306,470,13,203
1932,0.001208,323,677,8,315,448,9,220
1933,0.001208,330,670,6,324,451,12,207
1934,0.001208,326,674,6,320,460,10,204
1935,0.001208,286,714,3,283,489,14,211
1936,0.001208,306,694,7,299,455,13,226
1937,0.001208,309,691,2,307,495,14,182
1938,0.001208,295,705,5,290,455,18,232
1939,0.001208,320,680,5,315,467,11,202
1940,0.001208,337,663,9,328,413,16,234
1941,0.001208,313,687,8,305,464,8,215
1942,0.001208,317,683,15,302,451,12,220
1943,0.001208,309,691,13,296,475,12,204
1944,0.001208,317,683,10,307,464,10,209
1945,0.001208,316,684,12,304,471,12,201
1946,0.001208,305,695,14,291,468,5,222
1947,0.001208,304,696,13,291,459,19,218
1948,0.001208,329,671,18,311,469,10,192
1949,0.001208,312,688,3,309,469,13,206
1950,0.001208,303,697,14,289,444,12,241
1951,0.001208,313,687,9,304,463,9,215
1952,0.001208,337,663,14,323,452,10,201
1953,0.001208,317,683,11,306,486,11,186
1954,0.001208,304,696,16,288,478,9,209
1955,0.001208,307,693,11,296,472,8,213
1956,0.001208,299,701,8,291,459,17,225
1957,0.001208,310,690,6,304,454,13,223
1958,0.001208,312,688,6,306,482,7,199
1959,0.001208,320,680,13,307,492,7,181
1960,0.001198,300,700,12,288,482,22,196
1961,0.001198,285,715,9,276,490,12,213
1962,0.001176,327,673,15,312,459,15,199
1963,0.001176,316,684,11,305,465,8,211
1964,0.001176,315,685,7,308,470,10,205
1965,0.001176,307,693,15,292,455,12,226
1966,0.001176,324,676,14,310,468,12,196
