4.000000e-007	5.265500e-010	4.000000e-007	-9.975900e-009	
4.100000e-007	4.815500e-010	4.100000e-007	-1.377500e-008	
4.200000e-007	4.848800e-010	4.200000e-007	-2.073700e-008	
4.300000e-007	4.082800e-010	4.300000e-007	-2.348800e-008	
4.400000e-007	4.984900e-010	4.400000e-007	-2.678800e-008	
4.500000e-007	4.142500e-010	4.500000e-007	-3.755100e-008	
4.600000e-007	4.172000e-010	4.600000e-007	-5.430900e-008	
4.700000e-007	4.511500e-010	4.700000e-007	-7.195400e-008	
4.800000e-007	4.570500e-010	4.800000e-007	-8.829300e-008	
4.900000e-007	4.265800e-010	4.900000e-007	-1.001300e-007	
5.000000e-007	4.839000e-010	5.000000e-007	-1.141800e-007	
5.100000e-007	4.426100e-010	5.100000e-007	-1.270900e-007	
5.200000e-007	3.716000e-010	5.200000e-007	-1.433400e-007	
5.300000e-007	4.403400e-010	5.300000e-007	-1.552400e-007	
5.400000e-007	4.442700e-010	5.400000e-007	-1.658800e-007	
5.500000e-007	4.057800e-010	5.500000e-007	-1.793200e-007	
5.600000e-007	4.541000e-010	5.600000e-007	-1.968400e-007	
5.700000e-007	5.504400e-010	5.700000e-007	-2.124000e-007	
5.800000e-007	5.612600e-010	5.800000e-007	-2.313700e-007	
5.900000e-007	5.506700e-010	5.900000e-007	-2.425200e-007	
6.000000e-007	4.825400e-010	6.000000e-007	-2.529100e-007	
6.100000e-007	4.382200e-010	6.100000e-007	-2.581800e-007	
6.200000e-007	3.894500e-010	6.200000e-007	-2.700200e-007	
6.300000e-007	5.465100e-010	6.300000e-007	-2.757500e-007	
6.400000e-007	4.944100e-010	6.400000e-007	-2.792600e-007	
6.500000e-007	4.989400e-010	6.500000e-007	-2.853000e-007	
6.600000e-007	5.163400e-010	6.600000e-007	-2.845300e-007	
6.700000e-007	5.025700e-010	6.700000e-007	-2.962200e-007	
6.800000e-007	4.743700e-010	6.800000e-007	-2.950700e-007	
6.900000e-007	4.803400e-010	6.900000e-007	-2.985100e-007	
7.000000e-007	5.087000e-010	7.000000e-007	-2.859800e-007	
7.100000e-007	5.014400e-010	7.100000e-007	-2.550500e-007	
7.200000e-007	3.688000e-010	7.200000e-007	-2.332000e-007	
7.300000e-007	4.477500e-010	7.300000e-007	-2.199900e-007	
7.400000e-007	4.136400e-010	7.400000e-007	-2.027000e-007	
7.500000e-007	4.640800e-010	7.500000e-007	-1.925500e-007	
7.600000e-007	4.804200e-010	7.600000e-007	-1.800500e-007	
7.700000e-007	4.843500e-010	7.700000e-007	-1.676000e-007	
7.800000e-007	4.372400e-010	7.800000e-007	-1.445500e-007	
7.900000e-007	4.023000e-010	7.900000e-007	-1.264300e-007	
8.000000e-007	4.912300e-010	8.000000e-007	-1.085500e-007	
				
