4.000000e-007	3.905800e-010	4.000000e-007	-2.110300e-007	
4.100000e-007	3.030900e-010	4.100000e-007	-2.268700e-007	
4.200000e-007	5.394800e-010	4.200000e-007	-1.549800e-007	
4.300000e-007	4.979600e-010	4.300000e-007	-2.503100e-007	
4.400000e-007	5.406900e-010	4.400000e-007	-2.594800e-007	
4.500000e-007	4.585600e-010	4.500000e-007	-2.899600e-007	
4.600000e-007	4.826100e-010	4.600000e-007	-3.348700e-007	
4.700000e-007	4.400400e-010	4.700000e-007	-3.817700e-007	
4.800000e-007	4.688500e-010	4.800000e-007	-4.184300e-007	
4.900000e-007	4.979600e-010	4.900000e-007	-4.525000e-007	
5.000000e-007	4.312600e-010	5.000000e-007	-4.837400e-007	
5.100000e-007	4.675600e-010	5.100000e-007	-5.145300e-007	
5.200000e-007	4.879000e-010	5.200000e-007	-5.430200e-007	
5.300000e-007	5.301800e-010	5.300000e-007	-5.699000e-007	
5.400000e-007	4.231700e-010	5.400000e-007	-5.988500e-007	
5.500000e-007	5.221600e-010	5.500000e-007	-6.275000e-007	
5.600000e-007	3.793100e-010	5.600000e-007	-6.595000e-007	
5.700000e-007	5.396300e-010	5.700000e-007	-6.917400e-007	
5.800000e-007	5.115700e-010	5.800000e-007	-7.196200e-007	
5.900000e-007	5.800900e-010	5.900000e-007	-7.491800e-007	
6.000000e-007	4.588700e-010	6.000000e-007	-7.837000e-007	
6.100000e-007	5.834100e-010	6.100000e-007	-8.049400e-007	
6.200000e-007	4.711200e-010	6.200000e-007	-8.250300e-007	
6.300000e-007	3.680500e-010	6.300000e-007	-8.361000e-007	
6.400000e-007	5.136900e-010	6.400000e-007	-8.464200e-007	
6.500000e-007	4.838200e-010	6.500000e-007	-8.600900e-007	
6.600000e-007	4.641600e-010	6.600000e-007	-8.684100e-007	
6.700000e-007	5.214800e-010	6.700000e-007	-8.725400e-007	
6.800000e-007	5.646600e-010	6.800000e-007	-8.277000e-007	
6.900000e-007	5.359200e-010	6.900000e-007	-8.639100e-007	
7.000000e-007	4.789100e-010	7.000000e-007	-8.222800e-007	
7.100000e-007	4.741400e-010	7.100000e-007	-7.561300e-007	
7.200000e-007	4.836700e-010	7.200000e-007	-6.886800e-007	
7.300000e-007	4.994000e-010	7.300000e-007	-6.566000e-007	
7.400000e-007	5.463600e-010	7.400000e-007	-6.380400e-007	
7.500000e-007	5.558100e-010	7.500000e-007	-5.748700e-007	
7.600000e-007	5.359200e-010	7.600000e-007	-5.900700e-007	
7.700000e-007	4.584100e-010	7.700000e-007	-5.251400e-007	
7.800000e-007	3.610100e-010	7.800000e-007	-4.518100e-007	
7.900000e-007	4.832900e-010	7.900000e-007	-4.158400e-007	
8.000000e-007	5.493100e-010	8.000000e-007	-4.360000e-007	
				
