6.200000e-007	4.224900e-010	6.200000e-007	-3.121100e-007	
6.202000e-007	5.341800e-010	6.202000e-007	-2.267100e-007	
6.204000e-007	5.816000e-010	6.204000e-007	-2.161700e-007	
6.206000e-007	6.175200e-010	6.206000e-007	-2.164700e-007	
6.208000e-007	4.824600e-010	6.208000e-007	-2.172400e-007	
6.210000e-007	5.138400e-010	6.210000e-007	-2.173100e-007	
6.212000e-007	5.283600e-010	6.212000e-007	-1.048800e-008	
6.214000e-007	4.397300e-010	6.214000e-007	-7.174800e-008	
6.216000e-007	5.827300e-010	6.216000e-007	-7.997500e-008	
6.218000e-007	4.817800e-010	6.218000e-007	-8.847600e-008	
6.220000e-007	5.432600e-010	6.220000e-007	-1.016900e-007	
6.222000e-007	4.298300e-010	6.222000e-007	-1.139000e-007	
6.224000e-007	4.091800e-010	6.224000e-007	-1.211200e-007	
6.226000e-007	3.913400e-010	6.226000e-007	-1.311400e-007	
6.228000e-007	4.922100e-010	6.228000e-007	-1.399000e-007	
6.230000e-007	5.324400e-010	6.230000e-007	-1.536900e-007	
6.232000e-007	5.522600e-010	6.232000e-007	-1.638600e-007	
6.234000e-007	4.519100e-010	6.234000e-007	-1.932700e-007	
6.236000e-007	4.731600e-010	6.236000e-007	-2.109700e-007	
6.238000e-007	5.062000e-010	6.238000e-007	-3.572500e-007	
6.240000e-007	5.657200e-010	6.240000e-007	-3.689400e-007	
6.242000e-007	4.706600e-010	6.242000e-007	-3.651900e-007	
6.244000e-007	5.542200e-010	6.244000e-007	-5.109400e-007	
6.246000e-007	5.277600e-010	6.246000e-007	-8.157900e-007	
6.248000e-007	5.239800e-010	6.248000e-007	-1.478300e-006	
6.250000e-007	5.620100e-010	6.250000e-007	-2.646700e-007	
6.252000e-007	4.438900e-010	6.252000e-007	-5.194400e-006	
6.254000e-007	4.991000e-010	6.254000e-007	-1.015100e-005	
6.256000e-007	5.074900e-010	6.256000e-007	-1.948700e-005	
6.258000e-007	5.145200e-010	6.258000e-007	-4.523600e-005	
6.260000e-007	5.340300e-010	6.260000e-007	-6.661400e-005	
6.262000e-007	4.779200e-010	6.262000e-007	-1.010500e-004	
6.264000e-007	5.029500e-010	6.264000e-007	-1.466300e-004	
6.266000e-007	5.927100e-010	6.266000e-007	-2.004500e-004	
6.268000e-007	5.724500e-010	6.268000e-007	-3.703900e-004	
6.270000e-007	5.358500e-010	6.270000e-007	-3.586700e-004	
6.272000e-007	5.043100e-010	6.272000e-007	-3.649400e-004	
6.274000e-007	4.364100e-010	6.274000e-007	-3.995000e-004	
6.276000e-007	5.186800e-010	6.276000e-007	-4.262000e-004	
6.278000e-007	5.223100e-010	6.278000e-007	-4.420800e-004	
6.280000e-007	4.855600e-010	6.280000e-007	-4.492600e-004	
6.282000e-007	5.374400e-010	6.282000e-007	-4.497900e-004	
6.284000e-007	5.275300e-010	6.284000e-007	-4.444200e-004	
6.286000e-007	5.618600e-010	6.286000e-007	-4.387500e-004	
6.288000e-007	5.829600e-010	6.288000e-007	-4.272600e-004	
6.290000e-007	5.673800e-010	6.290000e-007	-4.162200e-004	
6.292000e-007	5.840900e-010	6.292000e-007	-3.983700e-004	
6.294000e-007	5.004600e-010	6.294000e-007	-3.809800e-004	
6.296000e-007	5.194400e-010	6.296000e-007	-3.553400e-004	
6.298000e-007	5.077900e-010	6.298000e-007	-3.278900e-004	
6.300000e-007	5.391700e-010	6.300000e-007	-2.946200e-004	
6.302000e-007	5.460600e-010	6.302000e-007	-2.600600e-004	
6.304000e-007	5.169400e-010	6.304000e-007	-2.218700e-004	
6.306000e-007	5.533200e-010	6.306000e-007	-1.880000e-004	
6.308000e-007	5.602000e-010	6.308000e-007	-1.553500e-004	
6.310000e-007	5.276800e-010	6.310000e-007	-1.264900e-004	
6.312000e-007	4.956900e-010	6.312000e-007	-9.951700e-005	
6.314000e-007	5.367500e-010	6.314000e-007	-7.906100e-005	
6.316000e-007	4.510000e-010	6.316000e-007	-6.117700e-005	
6.318000e-007	5.363800e-010	6.318000e-007	-4.612900e-005	
6.320000e-007	4.739100e-010	6.320000e-007	-3.517100e-005	
6.322000e-007	3.935300e-010	6.322000e-007	-2.692800e-005	
6.324000e-007	4.934200e-010	6.324000e-007	-2.042600e-005	
6.326000e-007	4.271800e-010	6.326000e-007	-1.601000e-005	
6.328000e-007	5.326000e-010	6.328000e-007	-1.251600e-005	
6.330000e-007	4.868500e-010	6.330000e-007	-1.054600e-005	
6.332000e-007	5.054500e-010	6.332000e-007	-9.839800e-006	
6.334000e-007	4.786800e-010	6.334000e-007	-9.887400e-006	
6.336000e-007	4.645400e-010	6.336000e-007	-1.109800e-005	
6.338000e-007	5.423500e-010	6.338000e-007	-2.215100e-010	
6.340000e-007	7.956800e-010	6.340000e-007	-1.389900e-005	
6.342000e-007	4.494100e-010	6.342000e-007	-2.213400e-005	
6.344000e-007	4.516100e-010	6.344000e-007	-1.871400e-005	
6.346000e-007	5.043100e-010	6.346000e-007	-2.110000e-005	
6.348000e-007	5.485500e-010	6.348000e-007	-1.220500e-005	
6.350000e-007	5.125600e-010	6.350000e-007	-4.596100e-007	
6.352000e-007	5.143700e-010	6.352000e-007	-4.961900e-007	
6.354000e-007	4.432900e-010	6.354000e-007	-5.507300e-007	
6.356000e-007	5.584600e-010	6.356000e-007	-5.885400e-007	
6.358000e-007	5.128600e-010	6.358000e-007	-6.236800e-007	
6.360000e-007	4.514500e-010	6.360000e-007	-6.191000e-007	
6.362000e-007	5.194400e-010	6.362000e-007	-5.984000e-007	
6.364000e-007	4.956900e-010	6.364000e-007	-5.559300e-007	
6.366000e-007	5.329700e-010	6.366000e-007	-5.125400e-007	
6.368000e-007	5.127100e-010	6.368000e-007	-4.567000e-007	
6.370000e-007	5.543000e-010	6.370000e-007	-4.068200e-007	
6.372000e-007	5.989900e-010	6.372000e-007	-3.559500e-007	
6.374000e-007	4.987900e-010	6.374000e-007	-3.222700e-007	
6.376000e-007	5.314600e-010	6.376000e-007	-2.781200e-007	
6.378000e-007	5.304000e-010	6.378000e-007	-2.593300e-007	
6.380000e-007	5.639800e-010	6.380000e-007	-2.267100e-007	
6.382000e-007	4.801200e-010	6.382000e-007	-2.080700e-008	
6.384000e-007	5.028800e-010	6.384000e-007	-1.895900e-007	
6.386000e-007	4.564500e-010	6.386000e-007	-1.749000e-007	
6.388000e-007	5.050700e-010	6.388000e-007	-1.709600e-007	
6.390000e-007	4.329300e-010	6.390000e-007	-1.717400e-007	
6.392000e-007	4.481300e-010	6.392000e-007	-1.883900e-007	
6.394000e-007	5.146000e-010	6.394000e-007	-2.116300e-007	
6.396000e-007	4.975100e-010	6.396000e-007	-2.520700e-008	
6.400000e-007	5.143700e-010	6.400000e-007	-2.794900e-007	
				
